Country,Year,Category,Value
People's Republic of China,2010,Fossil fuels,3332623
People's Republic of China,2011,Fossil fuels,3819124
People's Republic of China,2012,Fossil fuels,3881107
People's Republic of China,2013,Fossil fuels,4209233
People's Republic of China,2014,Fossil fuels,4370875
People's Republic of China,2015,Fossil fuels,4264019
People's Republic of China,2016,Fossil fuels,4422641
People's Republic of China,2017,Fossil fuels,4760804
People's Republic of China,2018,Fossil fuels,4969985
People's Republic of China,2019,Fossil fuels,5098875
People's Republic of China,2020,Fossil fuels,5230163
People's Republic of China,1971,Nuclear,0
People's Republic of China,1972,Nuclear,0
People's Republic of China,1973,Nuclear,0
People's Republic of China,1974,Nuclear,0
People's Republic of China,1975,Nuclear,0
People's Republic of China,1976,Nuclear,0
People's Republic of China,1977,Nuclear,0
People's Republic of China,1978,Nuclear,0
People's Republic of China,1979,Nuclear,0
People's Republic of China,1980,Nuclear,0
People's Republic of China,1981,Nuclear,0
People's Republic of China,1982,Nuclear,0
People's Republic of China,1983,Nuclear,0
People's Republic of China,1984,Nuclear,0
People's Republic of China,1985,Nuclear,0
People's Republic of China,1986,Nuclear,0
People's Republic of China,1987,Nuclear,0
People's Republic of China,1988,Nuclear,0
People's Republic of China,1989,Nuclear,0
People's Republic of China,1990,Nuclear,0
People's Republic of China,1991,Nuclear,0
People's Republic of China,1992,Nuclear,0
People's Republic of China,1993,Nuclear,1604
People's Republic of China,1994,Nuclear,14756
People's Republic of China,1995,Nuclear,12833
People's Republic of China,1996,Nuclear,14338
People's Republic of China,1997,Nuclear,14418
People's Republic of China,1998,Nuclear,14100
People's Republic of China,1999,Nuclear,14949
People's Republic of China,2000,Nuclear,16737
People's Republic of China,2001,Nuclear,17472
People's Republic of China,2002,Nuclear,25127
People's Republic of China,2003,Nuclear,43342
People's Republic of China,2004,Nuclear,50469
People's Republic of China,2005,Nuclear,53088
People's Republic of China,2006,Nuclear,54843
People's Republic of China,2007,Nuclear,62130
People's Republic of China,2008,Nuclear,68394
People's Republic of China,2009,Nuclear,70134
People's Republic of China,2010,Nuclear,73880
People's Republic of China,2011,Nuclear,86350
People's Republic of China,2012,Nuclear,97394
People's Republic of China,2013,Nuclear,111613
People's Republic of China,2014,Nuclear,132538
People's Republic of China,2015,Nuclear,170789
People's Republic of China,2016,Nuclear,213287
People's Republic of China,2017,Nuclear,248070
People's Republic of China,2018,Nuclear,294359
People's Republic of China,2019,Nuclear,348355
People's Republic of China,2020,Nuclear,366247
People's Republic of China,1971,Renewable sources,0
People's Republic of China,1972,Renewable sources,0
People's Republic of China,1973,Renewable sources,0
People's Republic of China,1974,Renewable sources,0
People's Republic of China,1975,Renewable sources,0
People's Republic of China,1976,Renewable sources,0
People's Republic of China,1977,Renewable sources,0
People's Republic of China,1978,Renewable sources,0
People's Republic of China,1979,Renewable sources,0
People's Republic of China,1980,Renewable sources,0
People's Republic of China,1981,Renewable sources,0
People's Republic of China,1982,Renewable sources,0
People's Republic of China,1983,Renewable sources,0
People's Republic of China,1984,Renewable sources,0
People's Republic of China,1985,Renewable sources,0
People's Republic of China,1986,Renewable sources,0
People's Republic of China,1987,Renewable sources,0
People's Republic of China,1988,Renewable sources,0
People's Republic of China,1989,Renewable sources,0
People's Republic of China,1990,Renewable sources,126788
People's Republic of China,1991,Renewable sources,125165
People's Republic of China,1992,Renewable sources,132601
People's Republic of China,1993,Renewable sources,151962
People's Republic of China,1994,Renewable sources,167905
People's Republic of China,1995,Renewable sources,193662
People's Republic of China,1996,Renewable sources,189606
People's Republic of China,1997,Renewable sources,198922
People's Republic of China,1998,Renewable sources,210864
People's Republic of China,1999,Renewable sources,206838
People's Republic of China,2000,Renewable sources,225588
People's Republic of China,2001,Renewable sources,280766
People's Republic of China,2002,Renewable sources,291436
People's Republic of China,2003,Renewable sources,287312
People's Republic of China,2004,Renewable sources,357466
People's Republic of China,2005,Renewable sources,404451
People's Republic of China,2006,Renewable sources,446882
People's Republic of China,2007,Renewable sources,500911
People's Republic of China,2008,Renewable sources,614990
People's Republic of China,2009,Renewable sources,663651
People's Republic of China,2010,Renewable sources,781638
People's Republic of China,2011,Renewable sources,788618
People's Republic of China,2012,Renewable sources,995264
People's Republic of China,2013,Renewable sources,1103418
People's Republic of China,2014,Renewable sources,1287729
People's Republic of China,2015,Renewable sources,1392598
People's Republic of China,2016,Renewable sources,1521684
People's Republic of China,2017,Renewable sources,1659750
People's Republic of China,2018,Renewable sources,1832838
People's Republic of China,2019,Renewable sources,2014902
People's Republic of China,2020,Renewable sources,2157705
People's Republic of China,1971,Total,0
People's Republic of China,1972,Total,0
People's Republic of China,1973,Total,0
People's Republic of China,1974,Total,0
People's Republic of China,1975,Total,0
People's Republic of China,1976,Total,0
People's Republic of China,1977,Total,0
People's Republic of China,1978,Total,0
People's Republic of China,1979,Total,0
People's Republic of China,1980,Total,0
People's Republic of China,1981,Total,0
People's Republic of China,1982,Total,0
People's Republic of China,1983,Total,0
People's Republic of China,1984,Total,0
People's Republic of China,1985,Total,0
People's Republic of China,1986,Total,0
People's Republic of China,1987,Total,0
People's Republic of China,1988,Total,0
People's Republic of China,1989,Total,0
People's Republic of China,1990,Total,621268
People's Republic of China,1991,Total,677625
People's Republic of China,1992,Total,754071
People's Republic of China,1993,Total,838399
People's Republic of China,1994,Total,928245
People's Republic of China,1995,Total,1007914
People's Republic of China,1996,Total,1080240
People's Republic of China,1997,Total,1135888
People's Republic of China,1998,Total,1167500
People's Republic of China,1999,Total,1239927
People's Republic of China,2000,Total,1355738
People's Republic of China,2001,Total,1480949
People's Republic of China,2002,Total,1654164
People's Republic of China,2003,Total,1910755
People's Republic of China,2004,Total,2203502
People's Republic of China,2005,Total,2500466
People's Republic of China,2006,Total,2865954
People's Republic of China,2007,Total,3281790
People's Republic of China,2008,Total,3467185
People's Republic of China,2009,Total,3715061
People's Republic of China,2010,Total,4197204
People's Republic of China,2011,Total,4704861
People's Republic of China,2012,Total,4984732
People's Republic of China,2013,Total,5436567
People's Republic of China,2014,Total,5804098
People's Republic of China,2015,Total,5838435
People's Republic of China,2016,Total,6169025
People's Republic of China,2017,Total,6682009
People's Republic of China,2018,Total,7109824
People's Republic of China,2019,Total,7472175
People's Republic of China,2020,Total,7764416
India,1971,Fossil fuels,0
India,1972,Fossil fuels,0
India,1973,Fossil fuels,0
India,1974,Fossil fuels,0
India,1975,Fossil fuels,0
India,1976,Fossil fuels,0
India,1977,Fossil fuels,0
India,1978,Fossil fuels,0
India,1979,Fossil fuels,0
India,1980,Fossil fuels,0
India,1981,Fossil fuels,0
India,1982,Fossil fuels,0
India,1983,Fossil fuels,0
India,1984,Fossil fuels,0
India,1985,Fossil fuels,0
India,1986,Fossil fuels,0
India,1987,Fossil fuels,0
India,1988,Fossil fuels,0
India,1989,Fossil fuels,0
India,1990,Fossil fuels,211641
India,1991,Fossil fuels,237332
India,1992,Fossil fuels,256099
India,1993,Fossil fuels,280453
India,1994,Fossil fuels,297051
India,1995,Fossil fuels,337002
India,1996,Fossil fuels,357807
India,1997,Fossil fuels,380024
India,1998,Fossil fuels,400871
India,1999,Fossil fuels,440840
India,2000,Fossil fuels,467795
India,2001,Fossil fuels,483708
India,2002,Fossil fuels,510361
India,2003,Fossil fuels,536565
India,2004,Fossil fuels,559437
India,2005,Fossil fuels,571541
India,2006,Fossil fuels,609856
India,2007,Fossil fuels,649963
India,2008,Fossil fuels,687856
India,2009,Fossil fuels,746189
India,2010,Fossil fuels,786426
India,2011,Fossil fuels,840257
India,2012,Fossil fuels,902400
India,2013,Fossil fuels,940842
India,2014,Fossil fuels,1039678
India,2015,Fossil fuels,1111130
India,2016,Fossil fuels,1163015
India,2017,Fossil fuels,1214396
India,2018,Fossil fuels,1281353
India,2019,Fossil fuels,1251708
India,2020,Fossil fuels,1240508
India,1971,Nuclear,0
India,1972,Nuclear,0
India,1973,Nuclear,0
India,1974,Nuclear,0
India,1975,Nuclear,0
India,1976,Nuclear,0
India,1977,Nuclear,0
India,1978,Nuclear,0
India,1979,Nuclear,0
India,1980,Nuclear,0
India,1981,Nuclear,0
India,1982,Nuclear,0
India,1983,Nuclear,0
India,1984,Nuclear,0
India,1985,Nuclear,0
India,1986,Nuclear,0
India,1987,Nuclear,0
India,1988,Nuclear,0
India,1989,Nuclear,0
India,1990,Nuclear,6141
India,1991,Nuclear,5525
India,1992,Nuclear,6726
India,1993,Nuclear,5398
India,1994,Nuclear,5648
India,1995,Nuclear,7982
India,1996,Nuclear,9071
India,1997,Nuclear,10083
India,1998,Nuclear,11922
India,1999,Nuclear,13249
India,2000,Nuclear,16902
India,2001,Nuclear,19475
India,2002,Nuclear,19390
India,2003,Nuclear,17780
India,2004,Nuclear,17011
India,2005,Nuclear,17324
India,2006,Nuclear,18802
India,2007,Nuclear,16957
India,2008,Nuclear,14927
India,2009,Nuclear,18636
India,2010,Nuclear,26266
India,2011,Nuclear,32287
India,2012,Nuclear,32866
India,2013,Nuclear,34228
India,2014,Nuclear,36102
India,2015,Nuclear,37414
India,2016,Nuclear,37916
India,2017,Nuclear,38346
India,2018,Nuclear,37813
India,2019,Nuclear,46472
India,2020,Nuclear,43029
India,1971,Renewable sources,0
India,1972,Renewable sources,0
India,1973,Renewable sources,0
India,1974,Renewable sources,0
India,1975,Renewable sources,0
India,1976,Renewable sources,0
India,1977,Renewable sources,0
India,1978,Renewable sources,0
India,1979,Renewable sources,0
India,1980,Renewable sources,0
India,1981,Renewable sources,0
India,1982,Renewable sources,0
India,1983,Renewable sources,0
India,1984,Renewable sources,0
India,1985,Renewable sources,0
India,1986,Renewable sources,0
India,1987,Renewable sources,0
India,1988,Renewable sources,0
India,1989,Renewable sources,0
India,1990,Renewable sources,71688
India,1991,Renewable sources,72814
India,1992,Renewable sources,69974
India,1993,Renewable sources,70577
India,1994,Renewable sources,82927
India,1995,Renewable sources,73143
India,1996,Renewable sources,69924
India,1997,Renewable sources,75825
India,1998,Renewable sources,84260
India,1999,Renewable sources,82496
India,2000,Renewable sources,76361
India,2001,Renewable sources,76436
India,2002,Renewable sources,73020
India,2003,Renewable sources,85969
India,2004,Renewable sources,98977
India,2005,Renewable sources,119414
India,2006,Renewable sources,138461
India,2007,Renewable sources,150196
India,2008,Renewable sources,141966
India,2009,Renewable sources,144332
India,2010,Renewable sources,161413
India,2011,Renewable sources,187739
India,2012,Renewable sources,179753
India,2013,Renewable sources,208735
India,2014,Renewable sources,212533
India,2015,Renewable sources,207587
India,2016,Renewable sources,230207
India,2017,Renewable sources,255413
India,2018,Renewable sources,288026
India,2019,Renewable sources,324746
India,2020,Renewable sources,326632
India,1971,Total,0
India,1972,Total,0
India,1973,Total,0
India,1974,Total,0
India,1975,Total,0
India,1976,Total,0
India,1977,Total,0
India,1978,Total,0
India,1979,Total,0
India,1980,Total,0
India,1981,Total,0
India,1982,Total,0
India,1983,Total,0
India,1984,Total,0
India,1985,Total,0
India,1986,Total,0
India,1987,Total,0
India,1988,Total,0
India,1989,Total,0
India,1990,Total,289470
India,1991,Total,315670
India,1992,Total,332799
India,1993,Total,356428
India,1994,Total,385625
India,1995,Total,418127
India,1996,Total,436802
India,1997,Total,465932
India,1998,Total,497052
India,1999,Total,536585
India,2000,Total,561059
India,2001,Total,579619
India,2002,Total,602771
India,2003,Total,640347
India,2004,Total,675495
India,2005,Total,708357
India,2006,Total,767226
India,2007,Total,817325
India,2008,Total,845004
India,2009,Total,909462
India,2010,Total,974483
India,2011,Total,1060777
India,2012,Total,1115616
India,2013,Total,1184473
India,2014,Total,1289059
India,2015,Total,1356988
India,2016,Total,1431970
India,2017,Total,1508987
India,2018,Total,1607942
India,2019,Total,1623691
India,2020,Total,1610968
Indonesia,1971,Fossil fuels,0
Indonesia,1972,Fossil fuels,0
Indonesia,1973,Fossil fuels,0
Indonesia,1974,Fossil fuels,0
Indonesia,1975,Fossil fuels,0
Indonesia,1976,Fossil fuels,0
Indonesia,1977,Fossil fuels,0
Indonesia,1978,Fossil fuels,0
Indonesia,1979,Fossil fuels,0
Indonesia,1980,Fossil fuels,0
Indonesia,1981,Fossil fuels,0
Indonesia,1982,Fossil fuels,0
Indonesia,1983,Fossil fuels,0
Indonesia,1984,Fossil fuels,0
Indonesia,1985,Fossil fuels,0
Indonesia,1986,Fossil fuels,0
Indonesia,1987,Fossil fuels,0
Indonesia,1988,Fossil fuels,0
Indonesia,1989,Fossil fuels,0
Indonesia,1990,Fossil fuels,25834
Indonesia,1991,Fossil fuels,29664
Indonesia,1992,Fossil fuels,31617
Indonesia,1993,Fossil fuels,36422
Indonesia,1994,Fossil fuels,43317
Indonesia,1995,Fossil fuels,49448
Indonesia,1996,Fossil fuels,57206
Indonesia,1997,Fossil fuels,66911
Indonesia,1998,Fossil fuels,65735
Indonesia,1999,Fossil fuels,73781
Indonesia,2000,Fossil fuels,78434
Indonesia,2001,Fossil fuels,83560
Indonesia,2002,Fossil fuels,92035
Indonesia,2003,Fossil fuels,97566
Indonesia,2004,Fossil fuels,103813
Indonesia,2005,Fossil fuels,110178
Indonesia,2006,Fossil fuels,116759
Indonesia,2007,Fossil fuels,123808
Indonesia,2008,Fossil fuels,129442
Indonesia,2009,Fossil fuels,136028
Indonesia,2010,Fossil fuels,142842
Indonesia,2011,Fossil fuels,161405
Indonesia,2012,Fossil fuels,177538
Indonesia,2013,Fossil fuels,189494
Indonesia,2014,Fossil fuels,201709
Indonesia,2015,Fossil fuels,209052
Indonesia,2016,Fossil fuels,216761
Indonesia,2017,Fossil fuels,222608
Indonesia,2018,Fossil fuels,234321
Indonesia,2019,Fossil fuels,245822
Indonesia,2020,Fossil fuels,238910
Indonesia,1971,Nuclear,0
Indonesia,1972,Nuclear,0
Indonesia,1973,Nuclear,0
Indonesia,1974,Nuclear,0
Indonesia,1975,Nuclear,0
Indonesia,1976,Nuclear,0
Indonesia,1977,Nuclear,0
Indonesia,1978,Nuclear,0
Indonesia,1979,Nuclear,0
Indonesia,1980,Nuclear,0
Indonesia,1981,Nuclear,0
Indonesia,1982,Nuclear,0
Indonesia,1983,Nuclear,0
Indonesia,1984,Nuclear,0
Indonesia,1985,Nuclear,0
Indonesia,1986,Nuclear,0
Indonesia,1987,Nuclear,0
Indonesia,1988,Nuclear,0
Indonesia,1989,Nuclear,0
Indonesia,1990,Nuclear,0
Indonesia,1991,Nuclear,0
Indonesia,1992,Nuclear,0
Indonesia,1993,Nuclear,0
Indonesia,1994,Nuclear,0
Indonesia,1995,Nuclear,0
Indonesia,1996,Nuclear,0
Indonesia,1997,Nuclear,0
Indonesia,1998,Nuclear,0
Indonesia,1999,Nuclear,0
Indonesia,2000,Nuclear,0
Indonesia,2001,Nuclear,0
Indonesia,2002,Nuclear,0
Indonesia,2003,Nuclear,0
Indonesia,2004,Nuclear,0
Indonesia,2005,Nuclear,0
Indonesia,2006,Nuclear,0
Indonesia,2007,Nuclear,0
Indonesia,2008,Nuclear,0
Indonesia,2009,Nuclear,0
Indonesia,2010,Nuclear,0
Indonesia,2011,Nuclear,0
Indonesia,2012,Nuclear,0
Indonesia,2013,Nuclear,0
Indonesia,2014,Nuclear,0
Indonesia,2015,Nuclear,0
Indonesia,2016,Nuclear,0
Indonesia,2017,Nuclear,0
Indonesia,2018,Nuclear,0
Indonesia,2019,Nuclear,0
Indonesia,2020,Nuclear,0
Indonesia,1971,Renewable sources,0
Indonesia,1972,Renewable sources,0
Indonesia,1973,Renewable sources,0
Indonesia,1974,Renewable sources,0
Indonesia,1975,Renewable sources,0
Indonesia,1976,Renewable sources,0
Indonesia,1977,Renewable sources,0
Indonesia,1978,Renewable sources,0
Indonesia,1979,Renewable sources,0
Indonesia,1980,Renewable sources,0
Indonesia,1981,Renewable sources,0
Indonesia,1982,Renewable sources,0
Indonesia,1983,Renewable sources,0
Indonesia,1984,Renewable sources,0
Indonesia,1985,Renewable sources,0
Indonesia,1986,Renewable sources,0
Indonesia,1987,Renewable sources,0
Indonesia,1988,Renewable sources,0
Indonesia,1989,Renewable sources,0
Indonesia,1990,Renewable sources,6833
Indonesia,1991,Renewable sources,7676
Indonesia,1992,Renewable sources,9896
Indonesia,1993,Renewable sources,8978
Indonesia,1994,Renewable sources,8041
Indonesia,1995,Renewable sources,9745
Indonesia,1996,Renewable sources,10518
Indonesia,1997,Renewable sources,7716
Indonesia,1998,Renewable sources,12303
Indonesia,1999,Renewable sources,12134
Indonesia,2000,Renewable sources,14891
Indonesia,2001,Renewable sources,17694
Indonesia,2002,Renewable sources,16182
Indonesia,2003,Renewable sources,15408
Indonesia,2004,Renewable sources,16350
Indonesia,2005,Renewable sources,17351
Indonesia,2006,Renewable sources,16313
Indonesia,2007,Renewable sources,18343
Indonesia,2008,Renewable sources,19884
Indonesia,2009,Renewable sources,20746
Indonesia,2010,Renewable sources,26913
Indonesia,2011,Renewable sources,21997
Indonesia,2012,Renewable sources,22477
Indonesia,2013,Renewable sources,26506
Indonesia,2014,Renewable sources,26149
Indonesia,2015,Renewable sources,24922
Indonesia,2016,Renewable sources,31156
Indonesia,2017,Renewable sources,31966
Indonesia,2018,Renewable sources,49138
Indonesia,2019,Renewable sources,49290
Indonesia,2020,Renewable sources,49063
Indonesia,1971,Total,0
Indonesia,1972,Total,0
Indonesia,1973,Total,0
Indonesia,1974,Total,0
Indonesia,1975,Total,0
Indonesia,1976,Total,0
Indonesia,1977,Total,0
Indonesia,1978,Total,0
Indonesia,1979,Total,0
Indonesia,1980,Total,0
Indonesia,1981,Total,0
Indonesia,1982,Total,0
Indonesia,1983,Total,0
Indonesia,1984,Total,0
Indonesia,1985,Total,0
Indonesia,1986,Total,0
Indonesia,1987,Total,0
Indonesia,1988,Total,0
Indonesia,1989,Total,0
Indonesia,1990,Total,32667
Indonesia,1991,Total,37340
Indonesia,1992,Total,41513
Indonesia,1993,Total,45400
Indonesia,1994,Total,51358
Indonesia,1995,Total,59193
Indonesia,1996,Total,67724
Indonesia,1997,Total,74627
Indonesia,1998,Total,78038
Indonesia,1999,Total,85915
Indonesia,2000,Total,93325
Indonesia,2001,Total,101254
Indonesia,2002,Total,108217
Indonesia,2003,Total,112974
Indonesia,2004,Total,120163
Indonesia,2005,Total,127529
Indonesia,2006,Total,133072
Indonesia,2007,Total,142151
Indonesia,2008,Total,149326
Indonesia,2009,Total,156774
Indonesia,2010,Total,169755
Indonesia,2011,Total,183417
Indonesia,2012,Total,200030
Indonesia,2013,Total,216020
Indonesia,2014,Total,227876
Indonesia,2015,Total,233984
Indonesia,2016,Total,247920
